0.3592844, 7.243652
0.6282182, 7.269834
0.4903682, 7.296463
0.909293, 7.323406
0.7769173, 7.349856
0.3641322, 7.376554
0.3265129, 7.403265
0.4282772, 7.430072
0.2661188, 7.457222
0.2869554, 7.483388
0.648073, 7.50982
0.8175843, 7.523164
2.026792, 7.550102
0.5049127, 7.57646
0.970418, 7.603117
0.4305167, 7.629731
0.6968057, 7.65669
0.5890862, 7.683762
-1.103462, 7.709936
2.400599, 7.736519
0.4939478, 7.76328
0.857611, 7.790037
0.369647, 7.817012
0.4733202, 7.843189
0.5415543, 7.869843
0.5390618, 7.896974
0.8280436, 7.923165
0.4152141, 7.949803
0.2602176, 7.976746
0.7373524, 8.003239
-0.0008573995, 8.03005
0.2791305, 8.056471
0.4155007, 8.069754
-0.09052993, 8.096535
0.2093985, 8.123778
10.35328, 8.150297
-10.6181, 8.176515
-0.3512644, 8.203256
0.1734275, 8.22979
-5.150015, 8.256516
4.958708, 8.283127
-0.01585475, 8.310009
-0.3678028, 8.336944
-0.2338223, 8.363314
-0.458765, 8.390028
-0.4631636, 8.416487
-0.226929, 8.443103
-0.5241317, 8.470065
-0.0780156, 8.496439
-0.3931039, 8.523236
-0.276889, 8.550267
-0.01987154, 8.576497
-0.3598787, 8.603317
-0.38685, 8.630541
0.1406109, 8.656438
-0.4056992, 8.683132
-0.211287, 8.709777
0.3552168, 8.736465
-0.1629861, 8.763701
0.109713, 8.79031
0.01865531, 8.816453
-0.2828591, 8.843136
-0.2099884, 8.869923
-0.2227346, 8.896514
-0.8735627, 8.923075
-0.8379272, 8.950061
-0.8191468, 8.976958
-0.9571495, 9.003125
-1.323608, 9.029836
-1.206065, 9.056472
-0.9682475, 9.083085
-1.119362, 9.11024
-1.159321, 9.136504
-0.967037, 9.163139
-1.1178, 9.190336
-1.46918, 9.216534
-0.4059201, 9.243078
-0.4790453, 9.270061
-0.9162875, 9.296452
-0.5015764, 9.323152
-0.5033829, 9.350025
-0.6683167, 9.376455
-0.161741, 9.403588
-0.1127782, 9.430015
-0.4542881, 9.456425
0.2790124, 9.483059
-0.4528227, 9.509755
0.1037809, 9.536366
0.2148632, 9.563185
0.1443857, 9.589958
0.009398767, 9.617148
0.4155562, 9.643123
0.04682045, 9.669755
0.6070281, 9.696391
-0.3678883, 9.723122
0.5669088, 9.750006
0.01966853, 9.776525
0.1671924, 9.803097
0.2602358, 9.830607
0.1825711, 9.856404
0.4455779, 9.883142
0.8027197, 9.910014
0.1932062, 9.936373
0.8045361, 9.963068
0.5564097, 9.989765
0.5045208, 10.01646
0.3935922, 10.04355
0.3291536, 10.07025
0.4436603, 10.09637
0.5534413, 10.12311
0.6877887, 10.14972
0.4771815, 10.17637
0.6133893, 10.20312
0.4809892, 10.23005
0.6426241, 10.25694
0.5831636, 10.2832
0.5538448, 10.30971
0.8113425, 10.33633
0.7330763, 10.36306
0.713878, 10.3899
0.9046885, 10.41642
1.038651, 10.44309
0.8258726, 10.47024
0.9049712, 10.4965
0.8333142, 10.52309
0.7600443, 10.5502
0.9881878, 10.57633
0.7562922, 10.6031
0.7041199, 10.62979
0.9983639, 10.65643
0.4334632, 10.68361
0.4879098, 10.70996
0.7826838, 10.73653
0.03236013, 10.76313
0.5835816, 10.78995
-0.2002437, 10.81638
0.09605493, 10.84312
-0.06618631, 10.87001
0.08891356, 10.89686
-0.3859612, 10.92309
-0.2918221, 10.9497
-0.06221463, 10.97632
-0.03207156, 11.00325
-0.5128391, 11.03016
-0.4154668, 11.05636
-0.4641486, 11.08311
-0.5595458, 11.11016
-0.2064907, 11.13638
-0.8390374, 11.16299
-0.64028, 11.19004
-0.5362652, 11.21633
-0.6911463, 11.24321
-0.7466618, 11.2699
-0.476449, 11.29634
-0.6535085, 11.3235
-0.2478472, 11.35
-0.3288853, 11.37635
-0.5178002, 11.38981
-0.8557368, 11.41642
-0.6130587, 11.44312
1.997735, 11.46973
-3.252243, 11.49642
-0.7713395, 11.52396
-0.8220875, 11.54975
-0.5177459, 11.57634
-0.7127316, 11.60304
-0.8969736, 11.6299
-0.7543063, 11.65633
-0.7376608, 11.68323
-0.7844062, 11.70975
-0.90178, 11.73688
-0.8782646, 11.76298
-0.7599922, 11.78971
-0.8174473, 11.80292
-2.363608, 11.82974
-0.5724589, 11.85659
-11.12272, 11.88299
9.565235, 11.90973
-0.6982208, 11.93699
-0.6077328, 11.96302
6.22975, 11.9899
-5.734634, 12.01683
-1.009436, 12.04299
-0.2078711, 12.06971
-0.4593148, 12.0964
-0.7660877, 12.12305
0.06538734, 12.1502
0.3843354, 12.1766
0.3023302, 12.20296
0.6411182, 12.22962
-0.1407948, 12.25633
0.6185247, 12.28306
1.155193, 12.30965
0.6062364, 12.3366
0.5882877, 12.3635
0.7624725, 12.38996
0.7332497, 12.4163
0.396501, 12.44319
0.5580616, 12.46989
0.4892276, 12.49655
0.6482774, 12.52306
0.4090511, 12.54973
0.4538765, 12.57704
0.239953, 12.60303
0.1635927, 12.62974
0.2944221, 12.65665
0.03164785, 12.68325
0.3318747, 12.70996
0.3276033, 12.7364
0.4536678, 12.76304
0.5262823, 12.79025
0.4349518, 12.81656
0.5518898, 12.84302
0.748507, 12.86977
0.8192293, 12.8963
0.5485744, 12.92299
0.4661371, 12.9498
0.2389202, 12.97677
0.4974597, 13.00357
0.1417616, 13.04327
0.1983637, 13.06983
0.3903908, 13.09626
-0.2243417, 13.12298
1.55936, 13.14996
0.5943826, 13.17631
3.027406, 13.19019
-3.255944, 13.21639
0.5761192, 13.24297
5.104145, 13.26975
-5.44797, 13.29631
1.547798, 13.32323
0.6282187, 13.34969
-3.386333, 13.37637
4.569251, 13.40342
0.4175447, 13.42985
0.5463564, 13.45626
0.3706955, 13.48321
1.539876, 13.5096
1.167605, 13.53638
0.2495872, 13.56306
0.2247144, 13.58965
0.3107344, 13.61687
-0.2689247, 13.6433
-0.3375474, 13.66953
-0.515731, 13.69632
0.1218383, 13.72295
-0.82504, 13.74959
-0.7509253, 13.77629
-0.5120828, 13.80322
-0.8376624, 13.83028
-1.252421, 13.85633
-1.412775, 13.88351
-1.313645, 13.9096
-1.079793, 13.93656
-1.429341, 13.96363
-1.079235, 13.98966
-0.6836429, 14.01628
-1.041216, 14.04343
-0.45228, 14.06962
-0.9373698, 14.09626
-0.9001617, 14.12337
-0.07987152, 14.14951
-0.4233032, 14.17622
-0.6266223, 14.203
-0.9400437, 14.22957
-0.555232, 14.2568
-0.8923389, 14.28317
-1.215765, 14.30956
-0.79014, 14.33627
-0.8624146, 14.36306
-0.5781407, 14.38953
-0.6393362, 14.41628
-0.8098919, 14.44314
-0.8591547, 14.47024
-0.5875559, 14.49629
-0.5873187, 14.52291
-0.2198629, 14.54957
-0.3293164, 14.57624
0.4697184, 14.60326
0.3237175, 14.62953
0.4422179, 14.65621
0.588496, 14.68337
0.1618715, 14.70992
0.9093776, 14.73643
0.7831287, 14.76343
-0.053274, 14.78976
0.2422695, 14.81639
0.4937516, 14.84299
0.07878944, 14.86998
0.210624, 14.89704
0.4862717, 14.92348
0.381763, 14.94958
0.5204133, 14.97626
-0.3202079, 15.00287
0.7067823, 15.02956
0.8390687, 15.0562
0.5289647, 15.0831
0.1676406, 15.11018
-0.02523655, 15.13631
0.01909847, 15.16302
0.04081432, 15.18965
-0.2456239, 15.21636
0.1288393, 15.24323
0.5202435, 15.26985
0.4603716, 15.2966
0.6535137, 15.32351
0.5660833, 15.34966
0.5744205, 15.3762
0.7610106, 15.40342
0.1667495, 15.42967
0.8474764, 15.45656
0.7705814, 15.48308
0.773966, 15.50969
0.7026827, 15.53681
0.9890159, 15.56341
0.7868876, 15.58951
0.7586123, 15.61617
0.8696895, 15.64287
0.8109015, 15.66958
0.4927484, 15.69622
0.5781487, 15.72322
0.6007047, 15.75019
0.4738897, 15.77643
0.2723081, 15.80297
0.3848111, 15.82983
0.904451, 15.85628
0.3948284, 15.88375
0.352902, 15.90954
0.709349, 15.93622
-0.06435331, 15.96334
0.9322953, 15.98958
0.3032583, 16.01616
0.2552882, 16.04318
0.706647, 16.06942
0.1844048, 16.09622
-0.1596576, 16.12286
0.2882307, 16.14952
-0.1070562, 16.17665
-0.2338972, 16.20336
-0.3344734, 16.22943
-0.6225918, 16.25636
-0.1877696, 16.28305
0.2074058, 16.30951
-0.4373582, 16.33618
-0.09715028, 16.3631
-0.3690484, 16.39006
-0.5812277, 16.41619
-0.8575394, 16.44282
-0.5778912, 16.46952
-0.2598173, 16.49616
-1.101994, 16.52312
-1.075865, 16.54969
-0.4411657, 16.57628
-0.6083419, 16.60345
-0.30113, 16.62957
-0.5306636, 16.65616
-1.05527, 16.68307
-0.9556602, 16.70954
-1.184143, 16.7228
-1.516168, 16.74946
-0.7641472, 16.77623
-3.064982, 16.80288
1.623586, 16.83006
-0.9686585, 16.85645
-0.3864202, 16.88284
1.958208, 16.90948
-2.753369, 16.9362
-0.5138721, 16.96281
-0.112649, 16.98953
-0.3349211, 17.01646
-0.460647, 17.04335
-0.4368325, 17.06951
-0.2447648, 17.09619
-0.3587814, 17.12298
-0.8049394, 17.14952
-0.3220624, 17.17667
-0.4043854, 17.20288
-0.608048, 17.22954
0.03282017, 17.25691
-0.6216224, 17.28286
-0.0580873, 17.30954
-0.03692113, 17.33639
-0.5153425, 17.3628
0.4273366, 17.38969
0.175041, 17.41621
0.03046897, 17.44289
0.5634093, 17.47026
0.0800828, 17.49649
0.2076204, 17.5228
0.5341385, 17.54956
-0.03304334, 17.57653
0.5620025, 17.60321
0.4260175, 17.62984
0.3236097, 17.65684
0.3589946, 17.68352
0.808144, 17.70951
0.8102039, 17.73618
0.3896957, 17.76278
0.2425875, 17.78952
0.6399544, 17.81648
0.4195265, 17.84312
0.5186617, 17.86982
0.592746, 17.89676
0.5897569, 17.92316
0.6664735, 17.94947
0.5223625, 17.97646
0.6003256, 18.00307
0.584024, 18.02952
0.5025967, 18.05605
0.3844348, 18.08277
0.3303626, 18.10997
0.5204598, 18.13632
0.850974, 18.16278
0.2938022, 18.18948
0.4951085, 18.21619
0.1716471, 18.24282
0.3697326, 18.2697
0.4271848, 18.29929
0.3488533, 18.32336
0.4675981, 18.34975
-0.6726117, 18.37604
0.5729887, 18.40549
